transect,type,sample,density,guild
100,Outside,Salps,0.010063936,Holoplankton
102,Outside,Salps,0.020074563,Holoplankton
104,Outside,Salps,0,Holoplankton
106,Outside,Salps,0,Holoplankton
108,Outside,Salps,0,Holoplankton
110,Outside,Salps,0.002034174,Holoplankton
112,Outside,Salps,0.001862891,Holoplankton
115,Outside,Salps,0,Holoplankton
117,Outside,Salps,0,Holoplankton
119,Outside,Salps,0,Holoplankton
121,Outside,Salps,0,Holoplankton
123,Outside,Salps,0.012903226,Holoplankton
126,Outside,Salps,0,Holoplankton
128,Outside,Salps,0.007882291,Holoplankton
130,Outside,Salps,0,Holoplankton
132,Outside,Salps,0,Holoplankton
134,Outside,Salps,0,Holoplankton
136,Outside,Salps,0,Holoplankton
138,Outside,Salps,0.079926222,Holoplankton
140,Outside,Salps,0,Holoplankton
142,Outside,Salps,0,Holoplankton
144,Outside,Salps,0,Holoplankton
146,Outside,Salps,0,Holoplankton
148,Outside,Salps,0,Holoplankton
1,Inside,Shrimp.decapodite,0.095541401,Meroplankton
5,Inside,Shrimp.decapodite,0.234104815,Meroplankton
8,Inside,Shrimp.decapodite,1.980624327,Meroplankton
10,Inside,Shrimp.decapodite,2.872928177,Meroplankton
14,Inside,Shrimp.decapodite,0.466173962,Meroplankton
16,Inside,Shrimp.decapodite,5.157297576,Meroplankton
17,Inside,Shrimp.decapodite,0.495867769,Meroplankton
18,Inside,Shrimp.decapodite,0.433212996,Meroplankton
19,Inside,Shrimp.decapodite,0,Meroplankton
21,Inside,Shrimp.decapodite,0.106844741,Meroplankton
22,Inside,Shrimp.decapodite,0.058013053,Meroplankton
24,Inside,Shrimp.decapodite,0.009186955,Meroplankton
26,Inside,Shrimp.decapodite,0.613756614,Meroplankton
27,Inside,Shrimp.decapodite,0.238095238,Meroplankton
28,Inside,Shrimp.decapodite,5.512150108,Meroplankton
29,Inside,Shrimp.decapodite,0.433382863,Meroplankton
31,Inside,Shrimp.decapodite,1.198704104,Meroplankton
32,Inside,Shrimp.decapodite,2.920469361,Meroplankton
33,Inside,Shrimp.decapodite,0.019977169,Meroplankton
34,Inside,Shrimp.decapodite,0.038694075,Meroplankton
36,Inside,Shrimp.decapodite,2.072874494,Meroplankton
37,Inside,Shrimp.decapodite,1.91976003,Meroplankton
39,Inside,Shrimp.decapodite,0.848329049,Meroplankton
40,Inside,Shrimp.decapodite,2.28379513,Meroplankton
43,Inside,Shrimp.decapodite,1.241268135,Meroplankton
44,Inside,Shrimp.decapodite,3.582089552,Meroplankton
45,Inside,Shrimp.decapodite,0.730077121,Meroplankton
46,Inside,Shrimp.decapodite,0.156293609,Meroplankton
47,Inside,Shrimp.decapodite,0,Meroplankton
48,Inside,Shrimp.decapodite,0.13639808,Meroplankton
49,Inside,Shrimp.decapodite,0.074074074,Meroplankton
50,Inside,Shrimp.decapodite,0.234154219,Meroplankton
54,Inside,Shrimp.decapodite,0.409718914,Meroplankton
57,Inside,Shrimp.decapodite,0.512385477,Meroplankton
59,Inside,Shrimp.decapodite,0.143979058,Meroplankton
60,Inside,Shrimp.decapodite,10.59063136,Meroplankton
61,Inside,Shrimp.decapodite,1.14552893,Meroplankton
67,Inside,Shrimp.decapodite,0.415224913,Meroplankton
68,Inside,Shrimp.decapodite,0.020895522,Meroplankton
69,Inside,Shrimp.decapodite,0.035816619,Meroplankton
71,Inside,Shrimp.decapodite,0.588034188,Meroplankton
72,Inside,Shrimp.decapodite,0.057471264,Meroplankton
76,Inside,Shrimp.decapodite,0.382276281,Meroplankton
77,Inside,Shrimp.decapodite,0.046728972,Meroplankton
78,Inside,Shrimp.decapodite,0.12070006,Meroplankton
80,Inside,Shrimp.decapodite,0.054891831,Meroplankton
85,Inside,Shrimp.decapodite,0.04617683,Meroplankton
86,Inside,Shrimp.decapodite,0.087261107,Meroplankton
88,Inside,Shrimp.decapodite,0.0280174,Meroplankton
89,Inside,Shrimp.decapodite,0.010885037,Meroplankton
90,Inside,Shrimp.decapodite,0.033271579,Meroplankton
93,Inside,Shrimp.decapodite,0.460829493,Meroplankton
96,Inside,Shrimp.decapodite,0.066413959,Meroplankton
97,Inside,Shrimp.decapodite,0.922139337,Meroplankton
98,Inside,Shrimp.decapodite,1.398819468,Meroplankton
99,Inside,Shrimp.decapodite,0.131343511,Meroplankton
101,Inside,Shrimp.decapodite,0.030176416,Meroplankton
103,Inside,Shrimp.decapodite,0.015593326,Meroplankton
105,Inside,Shrimp.decapodite,0.010063737,Meroplankton
107,Inside,Shrimp.decapodite,0.12398829,Meroplankton
109,Inside,Shrimp.decapodite,0.028358738,Meroplankton
111,Inside,Shrimp.decapodite,0.032128514,Meroplankton
113,Inside,Shrimp.decapodite,0.016778523,Meroplankton
114,Inside,Shrimp.decapodite,0.053003534,Meroplankton
116,Inside,Shrimp.decapodite,0.008317738,Meroplankton
118,Inside,Shrimp.decapodite,0.258899676,Meroplankton
120,Inside,Shrimp.decapodite,0.140911226,Meroplankton
122,Inside,Shrimp.decapodite,1.673254282,Meroplankton
125,Inside,Shrimp.decapodite,0.022346369,Meroplankton
127,Inside,Shrimp.decapodite,0.006727966,Meroplankton
129,Inside,Shrimp.decapodite,0,Meroplankton
131,Inside,Shrimp.decapodite,0.004128819,Meroplankton
133,Inside,Shrimp.decapodite,0.002028809,Meroplankton
135,Inside,Shrimp.decapodite,0.255653884,Meroplankton
137,Inside,Shrimp.decapodite,0,Meroplankton
139,Inside,Shrimp.decapodite,3.030511585,Meroplankton
141,Inside,Shrimp.decapodite,0.295467585,Meroplankton
143,Inside,Shrimp.decapodite,0,Meroplankton
145,Inside,Shrimp.decapodite,0.051933064,Meroplankton
147,Inside,Shrimp.decapodite,0,Meroplankton
2,Outside,Shrimp.decapodite,0.130647795,Meroplankton
4,Outside,Shrimp.decapodite,0,Meroplankton
9,Outside,Shrimp.decapodite,1.679571173,Meroplankton
13,Outside,Shrimp.decapodite,0.005629046,Meroplankton
15,Outside,Shrimp.decapodite,0.148331273,Meroplankton
20,Outside,Shrimp.decapodite,0.522875817,Meroplankton
23,Outside,Shrimp.decapodite,0,Meroplankton
30,Outside,Shrimp.decapodite,0.079662605,Meroplankton
35,Outside,Shrimp.decapodite,0.487804878,Meroplankton
38,Outside,Shrimp.decapodite,0.575519371,Meroplankton
41,Outside,Shrimp.decapodite,0.176125245,Meroplankton
42,Outside,Shrimp.decapodite,0.073037127,Meroplankton
51,Outside,Shrimp.decapodite,0.134825014,Meroplankton
52,Outside,Shrimp.decapodite,0.171112229,Meroplankton
55,Outside,Shrimp.decapodite,0.25152439,Meroplankton
56,Outside,Shrimp.decapodite,0.227155395,Meroplankton
64,Outside,Shrimp.decapodite,0.33345415,Meroplankton
65,Outside,Shrimp.decapodite,0.282534247,Meroplankton
66,Outside,Shrimp.decapodite,0.038596491,Meroplankton
70,Outside,Shrimp.decapodite,0.003874467,Meroplankton
73,Outside,Shrimp.decapodite,0.079693975,Meroplankton
74,Outside,Shrimp.decapodite,0.442095147,Meroplankton
75,Outside,Shrimp.decapodite,0.058458166,Meroplankton
79,Outside,Shrimp.decapodite,0.134228188,Meroplankton
81,Outside,Shrimp.decapodite,0.181500873,Meroplankton
84,Outside,Shrimp.decapodite,0.011737382,Meroplankton
87,Outside,Shrimp.decapodite,0.019492273,Meroplankton
91,Outside,Shrimp.decapodite,0.000571102,Meroplankton
92,Outside,Shrimp.decapodite,0.209753767,Meroplankton
95,Outside,Shrimp.decapodite,0.028093282,Meroplankton
100,Outside,Shrimp.decapodite,0.002367985,Meroplankton
102,Outside,Shrimp.decapodite,0.011471179,Meroplankton
104,Outside,Shrimp.decapodite,0.040886932,Meroplankton
106,Outside,Shrimp.decapodite,0.28310716,Meroplankton
108,Outside,Shrimp.decapodite,0.006844627,Meroplankton
110,Outside,Shrimp.decapodite,0.016273393,Meroplankton
112,Outside,Shrimp.decapodite,0.003725782,Meroplankton
115,Outside,Shrimp.decapodite,0.019757965,Meroplankton
117,Outside,Shrimp.decapodite,0.062383032,Meroplankton
119,Outside,Shrimp.decapodite,0.00373413,Meroplankton
121,Outside,Shrimp.decapodite,0.033557047,Meroplankton
123,Outside,Shrimp.decapodite,0.009677419,Meroplankton
126,Outside,Shrimp.decapodite,0,Meroplankton
128,Outside,Shrimp.decapodite,0.013137152,Meroplankton
130,Outside,Shrimp.decapodite,0.003455425,Meroplankton
132,Outside,Shrimp.decapodite,0.007674597,Meroplankton
134,Outside,Shrimp.decapodite,0,Meroplankton
136,Outside,Shrimp.decapodite,0,Meroplankton
138,Outside,Shrimp.decapodite,0.012296342,Meroplankton
140,Outside,Shrimp.decapodite,0.004024955,Meroplankton
142,Outside,Shrimp.decapodite,0.004920049,Meroplankton
144,Outside,Shrimp.decapodite,0.020661157,Meroplankton
146,Outside,Shrimp.decapodite,0.011782032,Meroplankton
148,Outside,Shrimp.decapodite,0,Meroplankton
1,Inside,Shrimp.larvae,0.207006369,Meroplankton
5,Inside,Shrimp.larvae,0.840649109,Meroplankton
8,Inside,Shrimp.larvae,18.05525655,Meroplankton
10,Inside,Shrimp.larvae,6.395027624,Meroplankton
14,Inside,Shrimp.larvae,0.557134736,Meroplankton
16,Inside,Shrimp.larvae,5.198555957,Meroplankton
17,Inside,Shrimp.larvae,0.826446281,Meroplankton
18,Inside,Shrimp.larvae,0.481347774,Meroplankton
19,Inside,Shrimp.larvae,0.207119741,Meroplankton
21,Inside,Shrimp.larvae,0.85475793,Meroplankton
22,Inside,Shrimp.larvae,0.061638869,Meroplankton
24,Inside,Shrimp.larvae,0.064308682,Meroplankton
26,Inside,Shrimp.larvae,0.613756614,Meroplankton
27,Inside,Shrimp.larvae,0.238095238,Meroplankton
28,Inside,Shrimp.larvae,5.905875115,Meroplankton
29,Inside,Shrimp.larvae,0.433382863,Meroplankton
31,Inside,Shrimp.larvae,1.29049676,Meroplankton
32,Inside,Shrimp.larvae,2.920469361,Meroplankton
33,Inside,Shrimp.larvae,0.019977169,Meroplankton
34,Inside,Shrimp.larvae,0.07738815,Meroplankton
36,Inside,Shrimp.larvae,11.01214575,Meroplankton
37,Inside,Shrimp.larvae,2.219722535,Meroplankton
39,Inside,Shrimp.larvae,0.848329049,Meroplankton
40,Inside,Shrimp.larvae,2.619647355,Meroplankton
43,Inside,Shrimp.larvae,1.370231059,Meroplankton
44,Inside,Shrimp.larvae,5.419058553,Meroplankton
45,Inside,Shrimp.larvae,0.730077121,Meroplankton
46,Inside,Shrimp.larvae,0.156293609,Meroplankton
47,Inside,Shrimp.larvae,0.005830904,Meroplankton
48,Inside,Shrimp.larvae,0.151553423,Meroplankton
49,Inside,Shrimp.larvae,0.117496807,Meroplankton
50,Inside,Shrimp.larvae,0.250302786,Meroplankton
54,Inside,Shrimp.larvae,0.424011434,Meroplankton
57,Inside,Shrimp.larvae,0.54631829,Meroplankton
59,Inside,Shrimp.larvae,0.176701571,Meroplankton
60,Inside,Shrimp.larvae,11.20977597,Meroplankton
61,Inside,Shrimp.larvae,1.192285213,Meroplankton
67,Inside,Shrimp.larvae,2.878892734,Meroplankton
68,Inside,Shrimp.larvae,0.023880597,Meroplankton
69,Inside,Shrimp.larvae,0.035816619,Meroplankton
71,Inside,Shrimp.larvae,0.588034188,Meroplankton
72,Inside,Shrimp.larvae,0.07183908,Meroplankton
76,Inside,Shrimp.larvae,0.567622357,Meroplankton
77,Inside,Shrimp.larvae,0.046728972,Meroplankton
78,Inside,Shrimp.larvae,0.138805069,Meroplankton
80,Inside,Shrimp.larvae,0.061349693,Meroplankton
85,Inside,Shrimp.larvae,0.047987686,Meroplankton
86,Inside,Shrimp.larvae,0.106925582,Meroplankton
88,Inside,Shrimp.larvae,0.0346531,Meroplankton
89,Inside,Shrimp.larvae,0.011722348,Meroplankton
90,Inside,Shrimp.larvae,0.037052441,Meroplankton
93,Inside,Shrimp.larvae,0.494239631,Meroplankton
96,Inside,Shrimp.larvae,0.070799787,Meroplankton
97,Inside,Shrimp.larvae,0.970094578,Meroplankton
98,Inside,Shrimp.larvae,1.403274307,Meroplankton
99,Inside,Shrimp.larvae,0.142003274,Meroplankton
101,Inside,Shrimp.larvae,0.030176416,Meroplankton
103,Inside,Shrimp.larvae,0.017152659,Meroplankton
105,Inside,Shrimp.larvae,0.038577659,Meroplankton
107,Inside,Shrimp.larvae,0.363354572,Meroplankton
109,Inside,Shrimp.larvae,0.035448423,Meroplankton
111,Inside,Shrimp.larvae,0.032128514,Meroplankton
113,Inside,Shrimp.larvae,0.016778523,Meroplankton
114,Inside,Shrimp.larvae,0.072879859,Meroplankton
116,Inside,Shrimp.larvae,0.016635475,Meroplankton
118,Inside,Shrimp.larvae,0.291262136,Meroplankton
120,Inside,Shrimp.larvae,0.199624237,Meroplankton
122,Inside,Shrimp.larvae,1.785243742,Meroplankton
125,Inside,Shrimp.larvae,0.583798883,Meroplankton
127,Inside,Shrimp.larvae,0.011213277,Meroplankton
129,Inside,Shrimp.larvae,0.005884661,Meroplankton
131,Inside,Shrimp.larvae,0.012386457,Meroplankton
133,Inside,Shrimp.larvae,0.038547373,Meroplankton
135,Inside,Shrimp.larvae,2.074729597,Meroplankton
137,Inside,Shrimp.larvae,0,Meroplankton
139,Inside,Shrimp.larvae,4.205092911,Meroplankton
141,Inside,Shrimp.larvae,0.3643144,Meroplankton
143,Inside,Shrimp.larvae,0.012158055,Meroplankton
145,Inside,Shrimp.larvae,0.164454703,Meroplankton
147,Inside,Shrimp.larvae,0.043680044,Meroplankton
2,Outside,Shrimp.larvae,0.152422428,Meroplankton
4,Outside,Shrimp.larvae,0.046457607,Meroplankton
9,Outside,Shrimp.larvae,2.572960095,Meroplankton
13,Outside,Shrimp.larvae,0.005629046,Meroplankton
15,Outside,Shrimp.larvae,0.420271941,Meroplankton
20,Outside,Shrimp.larvae,0.549019608,Meroplankton
23,Outside,Shrimp.larvae,0,Meroplankton
30,Outside,Shrimp.larvae,0.079662605,Meroplankton
35,Outside,Shrimp.larvae,0.584349593,Meroplankton
38,Outside,Shrimp.larvae,0.626052779,Meroplankton
41,Outside,Shrimp.larvae,0.290746436,Meroplankton
42,Outside,Shrimp.larvae,0.073037127,Meroplankton
51,Outside,Shrimp.larvae,0.180722892,Meroplankton
52,Outside,Shrimp.larvae,0.291897333,Meroplankton
55,Outside,Shrimp.larvae,0.262957317,Meroplankton
56,Outside,Shrimp.larvae,0.23748064,Meroplankton
64,Outside,Shrimp.larvae,0.500181225,Meroplankton
65,Outside,Shrimp.larvae,0.415239726,Meroplankton
66,Outside,Shrimp.larvae,0.073684211,Meroplankton
70,Outside,Shrimp.larvae,0.003874467,Meroplankton
73,Outside,Shrimp.larvae,0.079693975,Meroplankton
74,Outside,Shrimp.larvae,0.754444978,Meroplankton
75,Outside,Shrimp.larvae,0.39459262,Meroplankton
79,Outside,Shrimp.larvae,0.154878678,Meroplankton
81,Outside,Shrimp.larvae,0.251308901,Meroplankton
84,Outside,Shrimp.larvae,0.011987114,Meroplankton
87,Outside,Shrimp.larvae,0.021812781,Meroplankton
91,Outside,Shrimp.larvae,0.001142204,Meroplankton
92,Outside,Shrimp.larvae,0.234073045,Meroplankton
95,Outside,Shrimp.larvae,0.031114065,Meroplankton
100,Outside,Shrimp.larvae,0.004143973,Meroplankton
102,Outside,Shrimp.larvae,0.028677947,Meroplankton
104,Outside,Shrimp.larvae,0.070765844,Meroplankton
106,Outside,Shrimp.larvae,0.432849789,Meroplankton
108,Outside,Shrimp.larvae,0.085557837,Meroplankton
110,Outside,Shrimp.larvae,0.016273393,Meroplankton
112,Outside,Shrimp.larvae,0.01490313,Meroplankton
115,Outside,Shrimp.larvae,0.019757965,Meroplankton
117,Outside,Shrimp.larvae,0.11852776,Meroplankton
119,Outside,Shrimp.larvae,0.00746826,Meroplankton
121,Outside,Shrimp.larvae,0.146812081,Meroplankton
123,Outside,Shrimp.larvae,0.022580645,Meroplankton
126,Outside,Shrimp.larvae,0.035753575,Meroplankton
128,Outside,Shrimp.larvae,0.023646873,Meroplankton
130,Outside,Shrimp.larvae,0.02073255,Meroplankton
132,Outside,Shrimp.larvae,0.038372985,Meroplankton
134,Outside,Shrimp.larvae,0.021108179,Meroplankton
136,Outside,Shrimp.larvae,0,Meroplankton
138,Outside,Shrimp.larvae,0.030740855,Meroplankton
140,Outside,Shrimp.larvae,0.171060576,Meroplankton
142,Outside,Shrimp.larvae,0.103321033,Meroplankton
144,Outside,Shrimp.larvae,0.144628099,Meroplankton
146,Outside,Shrimp.larvae,0.011782032,Meroplankton
148,Outside,Shrimp.larvae,0.01320655,Meroplankton
1,Inside,Shrimp.zoea,0.111464968,Meroplankton
5,Inside,Shrimp.zoea,0.606544294,Meroplankton
8,Inside,Shrimp.zoea,16.07463222,Meroplankton
10,Inside,Shrimp.zoea,3.522099448,Meroplankton
14,Inside,Shrimp.zoea,0.090960773,Meroplankton
16,Inside,Shrimp.zoea,0.041258381,Meroplankton
17,Inside,Shrimp.zoea,0.330578512,Meroplankton
18,Inside,Shrimp.zoea,0.048134777,Meroplankton
19,Inside,Shrimp.zoea,0.207119741,Meroplankton
21,Inside,Shrimp.zoea,0.747913189,Meroplankton
22,Inside,Shrimp.zoea,0.003625816,Meroplankton
24,Inside,Shrimp.zoea,0.055121727,Meroplankton
26,Inside,Shrimp.zoea,0,Meroplankton
27,Inside,Shrimp.zoea,0,Meroplankton
28,Inside,Shrimp.zoea,0.393725008,Meroplankton
29,Inside,Shrimp.zoea,0,Meroplankton
31,Inside,Shrimp.zoea,0.091792657,Meroplankton
32,Inside,Shrimp.zoea,0,Meroplankton
33,Inside,Shrimp.zoea,0,Meroplankton
34,Inside,Shrimp.zoea,0.038694075,Meroplankton
36,Inside,Shrimp.zoea,8.939271255,Meroplankton
37,Inside,Shrimp.zoea,0.299962505,Meroplankton
39,Inside,Shrimp.zoea,0,Meroplankton
40,Inside,Shrimp.zoea,0.335852225,Meroplankton
43,Inside,Shrimp.zoea,0.128962923,Meroplankton
44,Inside,Shrimp.zoea,1.836969001,Meroplankton
45,Inside,Shrimp.zoea,0,Meroplankton
46,Inside,Shrimp.zoea,0,Meroplankton
47,Inside,Shrimp.zoea,0.005830904,Meroplankton
48,Inside,Shrimp.zoea,0.015155342,Meroplankton
49,Inside,Shrimp.zoea,0.043422733,Meroplankton
50,Inside,Shrimp.zoea,0.016148567,Meroplankton
54,Inside,Shrimp.zoea,0.01429252,Meroplankton
57,Inside,Shrimp.zoea,0.033932813,Meroplankton
59,Inside,Shrimp.zoea,0.032722513,Meroplankton
60,Inside,Shrimp.zoea,0.619144603,Meroplankton
61,Inside,Shrimp.zoea,0.046756283,Meroplankton
67,Inside,Shrimp.zoea,2.46366782,Meroplankton
68,Inside,Shrimp.zoea,0.002985075,Meroplankton
69,Inside,Shrimp.zoea,0,Meroplankton
71,Inside,Shrimp.zoea,0,Meroplankton
72,Inside,Shrimp.zoea,0.014367816,Meroplankton
76,Inside,Shrimp.zoea,0.185346076,Meroplankton
77,Inside,Shrimp.zoea,0,Meroplankton
78,Inside,Shrimp.zoea,0.018105009,Meroplankton
80,Inside,Shrimp.zoea,0.006457862,Meroplankton
85,Inside,Shrimp.zoea,0.001810856,Meroplankton
86,Inside,Shrimp.zoea,0.019664475,Meroplankton
88,Inside,Shrimp.zoea,0.0066357,Meroplankton
89,Inside,Shrimp.zoea,0.000837311,Meroplankton
90,Inside,Shrimp.zoea,0.003780861,Meroplankton
93,Inside,Shrimp.zoea,0.033410138,Meroplankton
96,Inside,Shrimp.zoea,0.004385828,Meroplankton
97,Inside,Shrimp.zoea,0.047955242,Meroplankton
98,Inside,Shrimp.zoea,0.004454839,Meroplankton
99,Inside,Shrimp.zoea,0.010659763,Meroplankton
101,Inside,Shrimp.zoea,0,Meroplankton
103,Inside,Shrimp.zoea,0.001559333,Meroplankton
105,Inside,Shrimp.zoea,0.028513922,Meroplankton
107,Inside,Shrimp.zoea,0.239366282,Meroplankton
109,Inside,Shrimp.zoea,0.007089685,Meroplankton
111,Inside,Shrimp.zoea,0,Meroplankton
113,Inside,Shrimp.zoea,0,Meroplankton
114,Inside,Shrimp.zoea,0.019876325,Meroplankton
116,Inside,Shrimp.zoea,0.008317738,Meroplankton
118,Inside,Shrimp.zoea,0.03236246,Meroplankton
120,Inside,Shrimp.zoea,0.058713011,Meroplankton
122,Inside,Shrimp.zoea,0.11198946,Meroplankton
125,Inside,Shrimp.zoea,0.561452514,Meroplankton
127,Inside,Shrimp.zoea,0.004485311,Meroplankton
129,Inside,Shrimp.zoea,0.005884661,Meroplankton
131,Inside,Shrimp.zoea,0.008257638,Meroplankton
133,Inside,Shrimp.zoea,0.036518564,Meroplankton
135,Inside,Shrimp.zoea,1.819075713,Meroplankton
137,Inside,Shrimp.zoea,0,Meroplankton
139,Inside,Shrimp.zoea,1.174581326,Meroplankton
141,Inside,Shrimp.zoea,0.068846816,Meroplankton
143,Inside,Shrimp.zoea,0.012158055,Meroplankton
145,Inside,Shrimp.zoea,0.112521639,Meroplankton
147,Inside,Shrimp.zoea,0.043680044,Meroplankton
2,Outside,Shrimp.zoea,0.021774633,Meroplankton
4,Outside,Shrimp.zoea,0.046457607,Meroplankton
9,Outside,Shrimp.zoea,0.893388922,Meroplankton
13,Outside,Shrimp.zoea,0,Meroplankton
15,Outside,Shrimp.zoea,0.271940667,Meroplankton
20,Outside,Shrimp.zoea,0.026143791,Meroplankton
23,Outside,Shrimp.zoea,0,Meroplankton
30,Outside,Shrimp.zoea,0,Meroplankton
35,Outside,Shrimp.zoea,0.096544715,Meroplankton
38,Outside,Shrimp.zoea,0.050533408,Meroplankton
41,Outside,Shrimp.zoea,0.114621191,Meroplankton
42,Outside,Shrimp.zoea,0,Meroplankton
51,Outside,Shrimp.zoea,0.045897877,Meroplankton
52,Outside,Shrimp.zoea,0.120785103,Meroplankton
55,Outside,Shrimp.zoea,0.011432927,Meroplankton
56,Outside,Shrimp.zoea,0.010325245,Meroplankton
64,Outside,Shrimp.zoea,0.166727075,Meroplankton
65,Outside,Shrimp.zoea,0.132705479,Meroplankton
66,Outside,Shrimp.zoea,0.035087719,Meroplankton
70,Outside,Shrimp.zoea,0,Meroplankton
73,Outside,Shrimp.zoea,0,Meroplankton
74,Outside,Shrimp.zoea,0.312349832,Meroplankton
75,Outside,Shrimp.zoea,0.336134454,Meroplankton
79,Outside,Shrimp.zoea,0.02065049,Meroplankton
81,Outside,Shrimp.zoea,0.069808028,Meroplankton
84,Outside,Shrimp.zoea,0.000249732,Meroplankton
87,Outside,Shrimp.zoea,0.002320509,Meroplankton
91,Outside,Shrimp.zoea,0.000571102,Meroplankton
92,Outside,Shrimp.zoea,0.024319277,Meroplankton
95,Outside,Shrimp.zoea,0.003020783,Meroplankton
100,Outside,Shrimp.zoea,0.001775989,Meroplankton
102,Outside,Shrimp.zoea,0.017206768,Meroplankton
104,Outside,Shrimp.zoea,0.029878912,Meroplankton
106,Outside,Shrimp.zoea,0.14974263,Meroplankton
108,Outside,Shrimp.zoea,0.07871321,Meroplankton
110,Outside,Shrimp.zoea,0,Meroplankton
112,Outside,Shrimp.zoea,0.011177347,Meroplankton
115,Outside,Shrimp.zoea,0,Meroplankton
117,Outside,Shrimp.zoea,0.056144729,Meroplankton
119,Outside,Shrimp.zoea,0.00373413,Meroplankton
121,Outside,Shrimp.zoea,0.113255034,Meroplankton
123,Outside,Shrimp.zoea,0.012903226,Meroplankton
126,Outside,Shrimp.zoea,0.035753575,Meroplankton
128,Outside,Shrimp.zoea,0.010509721,Meroplankton
130,Outside,Shrimp.zoea,0.017277125,Meroplankton
132,Outside,Shrimp.zoea,0.030698388,Meroplankton
134,Outside,Shrimp.zoea,0.021108179,Meroplankton
136,Outside,Shrimp.zoea,0,Meroplankton
138,Outside,Shrimp.zoea,0.018444513,Meroplankton
140,Outside,Shrimp.zoea,0.167035621,Meroplankton
142,Outside,Shrimp.zoea,0.098400984,Meroplankton
144,Outside,Shrimp.zoea,0.123966942,Meroplankton
146,Outside,Shrimp.zoea,0,Meroplankton
148,Outside,Shrimp.zoea,0.01320655,Meroplankton
1,Inside,Sipunculid,0,Holoplankton
5,Inside,Sipunculid,0.021282256,Holoplankton
8,Inside,Sipunculid,0,Holoplankton
10,Inside,Sipunculid,0,Holoplankton
14,Inside,Sipunculid,0.341102899,Holoplankton
16,Inside,Sipunculid,0,Holoplankton
17,Inside,Sipunculid,0,Holoplankton
18,Inside,Sipunculid,0,Holoplankton
19,Inside,Sipunculid,0,Holoplankton
21,Inside,Sipunculid,0,Holoplankton
22,Inside,Sipunculid,0,Holoplankton
24,Inside,Sipunculid,0,Holoplankton
26,Inside,Sipunculid,0,Holoplankton
27,Inside,Sipunculid,0,Holoplankton
28,Inside,Sipunculid,0,Holoplankton
29,Inside,Sipunculid,0,Holoplankton
31,Inside,Sipunculid,0,Holoplankton
32,Inside,Sipunculid,0,Holoplankton
33,Inside,Sipunculid,0,Holoplankton
34,Inside,Sipunculid,0,Holoplankton
36,Inside,Sipunculid,0,Holoplankton
37,Inside,Sipunculid,0,Holoplankton
39,Inside,Sipunculid,0,Holoplankton
40,Inside,Sipunculid,0,Holoplankton
43,Inside,Sipunculid,0,Holoplankton
44,Inside,Sipunculid,0,Holoplankton
45,Inside,Sipunculid,0,Holoplankton
46,Inside,Sipunculid,0,Holoplankton
47,Inside,Sipunculid,0,Holoplankton
48,Inside,Sipunculid,0,Holoplankton
49,Inside,Sipunculid,0,Holoplankton
50,Inside,Sipunculid,0,Holoplankton
54,Inside,Sipunculid,0,Holoplankton
57,Inside,Sipunculid,0,Holoplankton
59,Inside,Sipunculid,0,Holoplankton
60,Inside,Sipunculid,43.79633401,Holoplankton
61,Inside,Sipunculid,15.03214494,Holoplankton
67,Inside,Sipunculid,0.30449827,Holoplankton
68,Inside,Sipunculid,0.044776119,Holoplankton
69,Inside,Sipunculid,0,Holoplankton
71,Inside,Sipunculid,27.97948718,Holoplankton
72,Inside,Sipunculid,3.110632184,Holoplankton
76,Inside,Sipunculid,1.239501882,Holoplankton
77,Inside,Sipunculid,0.493991989,Holoplankton
78,Inside,Sipunculid,1.031985516,Holoplankton
80,Inside,Sipunculid,2.127865676,Holoplankton
85,Inside,Sipunculid,0.001810856,Holoplankton
86,Inside,Sipunculid,0,Holoplankton
88,Inside,Sipunculid,0,Holoplankton
89,Inside,Sipunculid,0,Holoplankton
90,Inside,Sipunculid,0.001134258,Holoplankton
93,Inside,Sipunculid,0,Holoplankton
96,Inside,Sipunculid,0.001253094,Holoplankton
97,Inside,Sipunculid,0.043958972,Holoplankton
98,Inside,Sipunculid,0,Holoplankton
99,Inside,Sipunculid,0,Holoplankton
101,Inside,Sipunculid,0,Holoplankton
103,Inside,Sipunculid,0.095119289,Holoplankton
105,Inside,Sipunculid,0,Holoplankton
107,Inside,Sipunculid,0,Holoplankton
109,Inside,Sipunculid,0,Holoplankton
111,Inside,Sipunculid,0.040160643,Holoplankton
113,Inside,Sipunculid,0.020973154,Holoplankton
114,Inside,Sipunculid,0.017667845,Holoplankton
116,Inside,Sipunculid,0.008317738,Holoplankton
118,Inside,Sipunculid,0,Holoplankton
120,Inside,Sipunculid,0,Holoplankton
122,Inside,Sipunculid,0,Holoplankton
125,Inside,Sipunculid,0.882681564,Holoplankton
127,Inside,Sipunculid,0.015698587,Holoplankton
129,Inside,Sipunculid,0,Holoplankton
131,Inside,Sipunculid,0.022708505,Holoplankton
133,Inside,Sipunculid,0.050720227,Holoplankton
135,Inside,Sipunculid,39.33136676,Holoplankton
137,Inside,Sipunculid,0.078502415,Holoplankton
139,Inside,Sipunculid,0,Holoplankton
141,Inside,Sipunculid,0,Holoplankton
143,Inside,Sipunculid,0.209726444,Holoplankton
145,Inside,Sipunculid,0.184650894,Holoplankton
